tracking_id,trna.rep.1.tp.1_0,trna.rep.1.tp.2_0,trna.rep.1.tp.3_0,trna.rep.1.tp.4_0,rbf.rep.1.tp.4_0,rbf.rep.1.tp.1_0,rbf.rep.1.tp.2_0,rbf.rep.1.tp.3_0,trna.rep.3.tp.2_0,trna.rep.3.tp.3_0,trna.rep.3.tp.1_0,trna.rep.3.tp.4_0,rbf.rep.2.tp.4_0,rbf.rep.2.tp.1_0,rbf.rep.2.tp.3_0,rbf.rep.2.tp.2_0,trna.rep.2.tp.1_0,trna.rep.2.tp.3_0,trna.rep.2.tp.2_0,trna.rep.2.tp.4_0,rbf.rep.3.tp.2_0,rbf.rep.3.tp.3_0,rbf.rep.3.tp.1_0,rbf.rep.3.tp.4_0
VNG_0151C,308.656,288.139,108.713,125.936,88.419,347.53,63.342,0,245.156,135.05,287.638,104.198,0,77.6623,81.7173,0,264.514,231.837,239.87,168.506,0,70.2766,178.859,0
VNG_0152G,498.684,547.452,393.1,327.508,0,0,70.822,0,595.72,550.148,558.11,321.219,18.1358,19.2963,45.6836,12.0824,501.055,569.248,575.939,411.381,0,0,19.9981,0
VNG_0153C,356.125,518.246,1341.89,1067.52,26.0568,34.1387,37.3334,0,466.133,1871.6,362.884,888.286,9.5602,66.1176,32.1091,70.0611,358.469,1703.85,535.821,1188.44,43.3857,48.324,28.1116,22.618
VNG_0154G,85.7449,109.466,148.411,185.067,45.1071,25.3276,32.314,30.3993,109.605,204.638,99.1059,187.444,28.3709,24.5264,47.6437,37.8025,91.0504,208.907,107.273,210.28,35.7644,25.6084,39.1052,50.341
VNG_0156C,31.7198,40.868,80.9984,146.666,30.9692,162.299,77.6504,48.6995,47.5088,129.934,34.9588,161.872,34.0876,58.9368,85.8656,34.0647,27.5211,129.844,43.7681,235.77,42.9708,24.6147,43.8524,40.323
VNG_0157G,6.40367,6.60256,26.7394,6.02074,22.4218,48.9603,128.501,23.5057,8.28563,8.88396,6.10021,18.4152,49.359,78.7761,34.5372,98.6518,7.90251,4.73436,7.00406,11.0067,120.296,41.5826,87.6885,19.4626
VNG_0158G,114.896,116.422,118.473,92.9399,10.2017,13.3659,14.6167,16.0423,137.147,133.849,121.538,91.6416,0,20.9081,9.42847,29.9238,119.569,142.673,123.659,116.571,5.66209,32.4338,20.6366,0
VNG_0159G,35.3098,34.1733,57.6582,71.4542,26.0161,22.7236,12.425,6.81845,38.3797,67.5875,40.2849,80.486,23.8632,17.7731,8.01474,12.7185,34.5125,70.0174,40.0061,91.1106,26.4721,27.5706,19.2966,11.2913
VNG_0160G,36.3564,55.1325,106.412,72.2655,32.2223,63.3248,34.6253,35.4691,52.9995,141.869,39.3534,69.3138,53.2004,58.4914,32.758,28.3545,37.7802,155.839,51.9501,83.7376,51.8631,48.6604,54.7522,58.7365
VNG_0161G,8414.79,7113.98,8625.03,39943.7,0,27.8389,40.5921,11.1378,5281.87,18184.5,7968.68,37827.7,7.796,43.548,13.0919,41.5508,9719.08,13231.7,7506.65,36846.6,66.8279,11.259,37.2516,36.8883
VNG_0162G,2552.68,2069.49,3797.94,15400.4,187.786,227.105,255.256,257.438,1742.66,7028.44,2586,14435.6,286.193,245.296,213.604,222.445,3183.01,4445.08,2490.95,15368.3,243.189,287.028,284.412,263.312
VNG_0163G,113.961,101.458,77.1308,48.647,146.934,142.288,96.108,145.666,104.341,86.1896,110.182,56.1308,87.8964,122.512,162.366,121.801,122.102,75.0051,102.776,61.9004,92.1874,251.341,85.2912,274.493
VNG_0164G,22.6575,17.3209,25.6228,16.0384,47.0858,37.0141,33.7316,44.4259,18.9245,21.3641,26.7471,19.984,72.558,33.086,26.1102,41.4339,22.8013,20.3167,16.4501,16.1493,41.8133,22.4547,30.4794,0
VNG_0166G,1572.38,1306.55,1033.5,1079.07,453.63,234.13,196.954,194.547,1536.44,971.504,1632.19,1145.01,257.219,237.456,317.611,151.204,1538.41,1095.81,1279.38,1041.77,129.7,218.516,200.21,465.355
VNG_0167H,459.96,319.582,163.175,753.94,0,2124.92,1549.18,1700.28,220.377,367.16,419.112,581.995,595.061,1266.28,999.294,1982.21,381.565,389.981,297.085,776.975,1500.27,1718.78,1968.49,1407.82
VNG_0168H,194.762,137.853,214.902,359.957,474.31,260.597,438.437,312.78,160.509,327.684,170.259,333.015,656.798,479.322,395.938,291.714,182.783,218.367,157.861,399.852,331.184,547.24,383.785,796.864
VNG_0170C,101.602,59.1087,60.8431,145.75,0,61.0238,0,0,70.1695,50.7166,80.0688,129.919,51.2673,13.6369,0,0,74.0001,75.3903,60.7439,138.45,25.851,37.0202,0,0
VNG_0171C,11.5265,14.604,79.4152,26.9908,29.5459,19.355,31.7493,23.2307,14.2938,21.9199,14.704,44.3881,0,73.5291,95.5727,97.4975,11.1266,16.9529,15.4737,38.2271,73.7928,105.676,77.6974,38.4699
VNG_0172G,40.6071,27.2418,29.4372,11.0224,6.45255,21.1347,16.1788,10.1467,29.5755,12.2596,36.8293,17.4711,10.6534,13.2243,8.94522,2.36584,40.5161,11.1205,25.3082,12.9947,21.4875,17.95,14.3579,33.6058
VNG_0174G,185.059,209.152,54.8854,36.6273,25.3509,28.4691,33.7276,39.8648,231.899,70.9324,204.032,42.0178,35.8761,19.0859,6.69414,23.9014,195.711,75.5878,155.836,40.576,32.1603,20.1493,29.3037,9.43083
VNG_0175G,421.489,451.321,209.709,273.535,444.269,41.5761,79.5668,49.9014,600.108,338.407,495.059,291.912,244.502,65.0368,58.6565,46.5406,475.899,315.402,393.321,278.456,88.0627,201.778,70.6117,1156.91
VNG_0176H,37.7406,34.4926,86.7453,1327.69,99.965,187.101,132.996,89.8266,39.7208,120.845,42.8911,1272.41,15.7187,250.868,39.595,198.97,36.465,77.6894,33.7224,1536.67,198.15,34.0515,213.77,37.1881
VNG_0177G,8038.8,7315.54,907.458,981.534,0,0,42.4892,0,8203.98,1293.33,8930.54,756.156,0,5.78835,36.5435,14.4976,8425.29,1564.07,6115.62,857.785,32.9182,15.7136,7.99847,0
VNG_0178H,264.417,240.784,130.792,163.457,9.88789,0,7.08353,0,228.047,201.91,234.703,135.45,0,17.3699,9.13844,43.505,251.408,216.812,231.593,165.524,10.9758,23.5771,8.00073,25.7488
VNG_0179C,263.459,149.9,133.204,168.959,0,0,0,17.276,162.686,164.275,249.915,176.447,12.0925,12.8662,0,24.1687,241.428,146.856,140.243,148.917,6.0975,8.73197,13.3341,0
VNG_0180G,10.7218,62.4323,191.105,170.95,0,16.1923,35.4152,19.4347,66.0042,471.318,22.6128,153.493,13.6035,28.9479,102.8,27.1887,16.426,305.506,53.9485,166.833,48.0159,29.4693,50.001,0
VNG_0181G,146.7,99.0345,171.706,127.799,12.4789,49.0484,8.93972,0,102.85,113.779,117.712,146.421,54.942,43.8432,92.2648,27.4526,145.897,112.986,136.924,137.842,76.1859,39.6737,30.2918,64.9922
VNG_0183G,1122.07,981.974,517.914,664.798,12.2999,32.2297,8.81144,38.6835,752.028,460.725,901.923,495.205,13.5384,18.0059,0,18.0391,1087.6,679.776,1013.18,510.583,13.6532,58.6566,24.8809,0
VNG_0184H,54.2392,36.9647,20.9974,15.1126,122.408,213.834,146.153,128.326,44.8507,26.6514,49.5432,16.3421,164.675,199.105,138.271,179.525,44.9648,33.5937,34.7992,26.964,211.364,162.153,176.082,106.254
VNG_0186G,697.961,634.476,321.621,147.927,51.9382,45.3651,49.6103,27.2245,604.652,430.536,605.02,150.084,76.2242,111.515,40.0013,38.0865,736.595,465.166,678.451,173.401,62.4573,27.5208,112.068,67.6255
VNG_0187H,141.025,88.9468,64.639,85.4813,14.3605,470.364,545.244,67.7462,117.304,57.8677,132.457,93.3771,94.8389,529.764,172.536,568.652,132.483,61.8407,87.8289,102.961,422.424,194.036,354.401,0
VNG_0188H,10.7626,11.7126,37.1942,20.5791,98.1334,34.2856,70.3013,82.3021,13.7844,22.0087,11.4896,27.187,93.613,70.8714,66.51,52.7719,12.6791,19.7467,11.6785,22.0284,87.1447,83.1976,68.8169,136.292
VNG_0189C,32.3582,27.094,136.042,36.0409,62.2547,81.5639,124.875,68.5276,38.9382,44.5007,41.4109,54.6712,137.047,142.171,115.072,114.129,42.1155,27.4289,30.6968,36.812,120.933,98.9617,136.007,210.751
VNG_0190C,261.308,151.291,104.135,33.5576,647.769,397.821,754.084,413.817,190.091,47.5978,235.587,48.6056,267.374,548.221,477.067,623.453,261.881,38.3558,147.46,35.0865,601.074,659.659,462.716,817.063
VNG_0192G,9520.25,16604.4,28740.1,55279.6,41.6014,65.4056,17.8816,0,16450.1,42148.4,11706.6,51170,18.3162,58.4645,30.7586,61.0129,13227.4,27361.8,20490.3,48601.5,46.1787,6.61307,67.3231,43.3333
VNG_0194H,109350,203021,408148,701717,4492.63,2354.43,643.69,7771.2,197150,487935,141224,576212,3461.51,657.679,830.423,988.339,166652,341879,246798,546377,1496.08,1071.24,1635.83,1169.91
VNG_0195H,1010.8,966.095,420.449,1150.81,0,84.1526,92.0275,0,875.031,780.905,881.489,750.206,0,75.222,59.3622,70.6507,1021.2,978.228,800.423,855.085,53.4733,102.103,103.944,83.6305
VNG_0196H,253.187,228.461,229.207,42.7757,0,144.163,0,0,279.252,102.931,307.603,139.891,0,96.6477,0,0,271.119,87.9983,183.229,48.9195,122.141,87.4565,0,0
VNG_0197C,263.304,232.139,103.544,76.6275,158.352,158.651,66.73,175.773,240.168,179.787,233.307,77.6677,143.539,117.27,154.959,116.12,240.528,195.553,195.803,109.902,98.2274,118.457,90.4445,169.796
VNG_0198H,3.05448,3.28524,22.5726,8.78375,0,86.3488,23.6073,51.8198,8.33681,11.172,5.56645,22.9948,0,57.8889,0,72.4946,4.65556,6.89863,7.98105,11.1615,36.5793,0,19.9981,0
VNG_0199H,15.2855,18.7419,44.3215,16.142,137.286,119.911,0,359.807,25.8481,26.1764,16.3859,18.7969,151.11,53.593,126.88,33.5574,20.0715,27.3823,22.3191,16.7214,50.7971,145.489,92.5702,119.168
VNG_0200C,3.3121,4.51227,14.8421,5.17048,0,21.1801,46.3242,25.4213,4.97852,5.03593,5.7485,11.1062,35.5876,14.1993,74.7034,71.1275,4.94804,6.11306,5.27324,5.67064,53.8341,64.2447,26.1612,42.0974
VNG_0203C,2.49405,2.22402,17.2724,5.30924,34.8967,45.7204,8.33315,0,4.98432,5.96195,4.13194,11.725,12.8035,3.4057,0,8.52996,2.59904,6.59098,2.98632,8.29251,19.3682,9.24545,14.1182,30.2912
VNG_0204H,2.73754,2.59103,24.3195,5.17324,0,0,21.1662,23.2307,7.63419,7.57726,5.77658,12.9994,0,12.9757,13.6532,0,4.8679,4.18835,5.10923,8.93157,8.1992,11.7417,5.97672,0
VNG_0205H,2.48138,1.35221,23.4744,5.16487,0,0,0,0,7.45967,6.2141,10.5514,12.7409,0,24.4443,154.324,0,5.98824,3.43487,3.35206,12.3056,46.3382,0,101.333,0
VNG_0207H,15147.1,23808.9,39847.4,60223.1,49.1967,0,0,0,32075.1,38463.1,21399.9,54362.5,54.1506,0,0,36.0762,21075.7,27717.4,24556.9,52125.2,27.3049,0,39.8073,0
VNG_0208H,10666.8,17543.7,27611.2,43748.3,0,40.5568,88.7041,0,22577.8,28235.8,14657.3,41412.3,0,9.06319,28.6092,0,13659,20661.4,17645.2,37701.3,0,24.6038,12.5237,0
VNG_0209H,9604.73,16432.8,26620.4,42911.3,18.4957,24.2324,26.5,14.5424,22578.4,27562.8,14548.1,42158.6,20.3581,32.4911,17.0938,0,13498,20709.7,17182.2,40498.1,15.398,29.4012,18.7071,24.0821
VNG_0210H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_0212H,430.863,806.611,1837.87,1184.79,54.4038,89.0974,116.922,106.938,945.303,1518.88,605.636,1118.56,134.734,63.7137,150.841,99.7363,547.418,1346.5,810.056,912.337,52.841,108.102,88.041,247.925
VNG_0213H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_0214C,83.1101,66.8636,402.793,75.747,33.5993,88.0412,72.21,26.4177,152.83,154.56,152.056,198.76,18.4913,63.9421,15.5263,36.9577,165.162,41.7524,116.258,83.7325,46.6202,26.7051,6.79667,0
VNG_0215C,29.564,33.7291,155.908,44.3257,204.797,340.721,176.987,189.138,56.2492,97.5151,44.8879,67.8403,164.591,148.474,204.296,121.573,47.3478,43.6817,41.6462,45.3953,140.728,180.861,140.722,211.629
VNG_0216H,6.54433,17.8315,224.835,71.514,429.77,0,0,337.91,63.9404,180.278,55.6561,153.612,473.046,377.486,198.598,0,55.2764,72.4724,35.3626,64.9092,0,0,86.9365,559.577
VNG_0217H,110.032,115.43,300.071,116.378,36.7176,24.053,13.1519,57.7389,150.307,137.664,146.634,166.809,40.4148,16.1253,0,40.3877,164.771,91.288,120.558,90.8705,50.9469,0,7.42745,47.8077
VNG_0218G,2.69942,3.64929,44.1989,15.5595,16.0032,76.8785,45.8579,25.1653,6.4375,12.5778,6.81145,24.7889,5.87156,45.2927,29.5805,19.5587,4.13416,8.26383,6.20624,20.5953,35.5281,21.1993,64.7446,0
VNG_0219H,98.9447,132.614,202.629,173.563,0,0,15.4715,67.9219,145.318,533.35,103.037,184.307,0,31.6154,39.9194,31.6737,97.7524,375.851,158.387,325.642,0,17.1652,17.4747,0
VNG_0220H,92.3064,150.906,223.451,191.816,20.7263,0,14.848,0,142.172,482.856,98.865,200.898,0,6.06826,19.1553,30.3973,106.251,365.955,146.845,283.092,23.0067,16.4735,25.1558,0
VNG_0222C,49.8507,74.0992,129.598,90.8469,7.26283,38.062,41.6239,0,78.6788,269.205,53.2198,98.4958,15.9883,25.5171,6.71235,37.2811,52.9847,187.932,84.1784,149.471,40.3098,11.5452,20.5684,18.913
VNG_0223G,32.6003,41.1906,80.0214,51.9781,10.2017,80.1954,95.0084,128.339,42.0181,70.7512,36.7692,60.3654,33.6869,56.7505,47.1423,89.7713,42.5748,71.268,52.7666,67.0343,152.876,113.518,82.5465,53.132
VNG_0226G,135.991,115.255,161.346,341.154,336.88,882.736,1200.33,906.15,121.966,228.988,130.917,338.777,243.949,669.661,1335.51,1098.66,122.835,215.618,120.636,359.684,1136.6,1627.68,756.781,507.888
VNG_0227H,1288.55,1691.66,1491.03,2876.7,1277.49,1394.76,686.378,502.217,1380.97,4396.52,1156.74,2394.8,1288.95,997.398,688.718,780.654,1219.81,3910.61,1416.09,2936.26,827.193,1438.43,818.323,2772.22
VNG_0228G,481.974,309.074,175.657,278.048,0,57.5569,78.6788,0,305.061,186.21,429.004,250.277,0,32.1555,20.3007,16.1074,447.698,205.559,340.041,228.804,12.1912,69.8339,17.7733,0
VNG_0230C,193.238,137.103,88.6692,126.614,50.6875,96.5949,99.032,57.9686,122.317,79.2413,176.731,125.201,45.6476,102.533,85.1739,77.7177,188.32,93.8391,144.542,127.681,138.104,65.9243,117.448,83.9962
VNG_0231C,241.428,304.399,229.549,410.504,45.3612,534.876,389.953,23.7771,255.381,442.375,209.371,238.213,33.2859,553.371,83.8461,266.108,200.38,504.258,268.813,375.02,469.954,48.0716,391.507,39.3746
VNG_0233H,9660.94,9234.58,2122.86,4333.33,2118.82,2220.8,1315.5,2221.25,8282.13,6460.56,9843.87,3684.96,932.868,992.56,2610.96,932.242,9604.2,6523,7352.92,4173.3,470.389,2133.15,685.772,1839.19
VNG_0234C,6850.13,6089.99,3280.45,3786.9,43.4724,113.912,124.572,68.361,6754.29,4720.55,7288.06,3895.32,0,152.735,0,95.6354,7253.02,4559.78,5731.99,3537.25,96.5112,34.5524,105.526,0
VNG_0237H,47801.4,41640.4,5532.02,6937.82,937.134,0,0,0,39916.8,12187.7,45400.5,5647.44,0,0,0,0,50100.9,14744.4,29753.9,5949.68,520.123,0,0,0
VNG_0238H,565.784,833.397,510.478,566.103,939.41,3200.03,2153.53,590.895,759.838,1084.06,449.799,455.399,1240.8,2310.35,347.283,3306.59,522.331,1061.78,713.655,550.809,2815.48,1045.32,2128.33,3914.07
VNG_0239C,9411.03,7183.91,1687.35,1839.04,0,0,0,0,9150,2918.68,9762.5,1630.57,0,0,0,0,10002.6,3515.46,6723.7,1743.33,35.8408,0,0,0
VNG_0240C,164.108,100.461,88.8847,115.611,206.821,38.71,105.831,139.384,108.503,83.3499,158.068,123.653,113.824,86.5049,122.879,54.1653,144.298,57.8392,95.6156,98.9618,114.789,152.643,65.744,230.819
VNG_0243C,57.0202,45.8056,54.1872,25.6298,10.103,6.61828,3.61881,0,50.3724,36.9299,64.0497,37.8591,22.2406,20.7057,4.66861,11.1128,56.347,32.1166,43.3282,30.3494,39.251,12.045,32.699,26.3089
VNG_0244H,56.3616,86.3457,113.79,101.893,18.6247,48.8029,66.7123,87.8629,78.9115,136.252,51.6877,82.8177,82.0005,54.5297,86.0653,95.603,50.6769,146.978,73.3137,105.266,93.0328,44.4095,82.8855,97.0003
VNG_0245G,318.086,235.201,109.557,183.439,0,26.1029,14.2728,31.3298,223.929,184.895,298.525,130.146,0,29.166,18.4133,87.6593,328.414,167.238,225.099,137.967,44.231,15.8354,8.06044,0
VNG_0247C,130.027,110.017,79.4338,84.5076,10.8931,528.056,1264.19,51.3888,92.6183,96.8905,115.482,78.7153,0,267.902,60.4049,766.845,118.472,99.9134,89.4749,83.0382,1632.38,69.264,431.891,28.3665
VNG_0248C,476.758,810.914,90.412,71.3875,54.693,214.971,176.316,86.0057,921.638,77.6263,460.416,89.7745,75.2504,152.125,101.095,100.267,314.985,117.375,892.857,102.977,113.833,76.0738,88.5092,142.425
VNG_0249G,462.114,903.13,87.3259,65.6536,20.7365,208.29,111.415,32.6084,1018.24,68.4463,452.873,87.0725,15.2164,129.52,44.7178,103.909,326.547,105.73,881.014,91.8203,115.09,96.1428,104.868,0
VNG_0250C,192.312,177.577,175.958,113.116,0,0,10.0628,0,220.818,183.433,227.155,129.309,0,16.4504,0,0,243.786,136.518,187.489,113.95,31.1845,0,28.4145,0
VNG_0251C,97.7543,48.1744,37.9541,31.5858,0,0,8.64603,18.9786,77.182,34.2463,88.7516,46.3361,0,0,0,0,105.463,29.7991,64.8357,40.5444,0,9.59258,0,0
VNG_0252C,349.296,242.89,164.054,160.724,27.6405,90.5339,49.503,43.4651,268.292,206.536,282.666,188.306,30.4237,28.3241,25.5455,81.0754,384.236,191.578,246.306,147.025,30.6817,32.9535,55.9128,0
VNG_0254G,1288.04,1536.72,2205.65,4806.2,10.0033,26.2119,14.3324,15.7303,1286.73,3770.06,1473.88,5541.85,22.0211,14.6439,0,14.6709,1792.79,2826.98,1735.69,4019.16,22.2078,7.95074,20.2352,0
VNG_0255C,315.274,224.089,125.413,58.3183,0,50.6366,69.2189,30.3881,238.013,87.5298,285.385,59.7868,85.0815,79.21,17.8598,42.5122,311.895,103.425,246.976,72.0465,150.155,46.0781,70.3634,0
VNG_0256H,305.15,221.193,150.654,72.0245,43.931,57.5569,330.451,34.5411,265.386,110.033,321.851,76.4998,120.887,237.95,40.6013,257.718,324.186,122.979,299.818,105.888,292.588,87.2924,151.073,0
VNG_0258H,17457.8,21626.3,11167.1,35830.8,153.308,602.574,475.918,321.438,21937.6,24926.3,22871.7,34294.3,0,418.932,94.4585,524.631,19202,23393.1,18963.4,32900.3,397.077,40.6169,661.589,133.075
VNG_0259G,5961.84,5345.63,2073.66,1169.42,0,30.333,33.1716,72.8139,6631.03,3058.31,6628.29,1066.93,0,94.8989,0,0,6889.11,3291.26,5210.53,1146.13,38.5492,36.8031,56.2001,0
VNG_0261H,3495.69,3285.11,8966.03,11111.6,0,1416.61,387.294,0,5392.76,14891.6,5102.69,12791.2,0,316.569,0,0,4273.53,7210.66,3821.32,12930.6,300.054,0,0,0
VNG_0262C,128.553,162.319,343.458,628.575,59.0056,55.2193,60.3867,0,169.911,690.741,144.214,476.356,37.1127,49.3593,62.3238,49.4503,126.193,631.235,182.061,710.898,46.7842,46.8984,68.2058,21.9507
VNG_0264H,542.842,580.525,412.208,494.77,273.095,314.165,410.369,303.754,512.852,610.018,518.74,371.122,109.973,337.38,289.332,410.292,561.049,661.409,579.223,445.113,536.046,402.354,361.102,433.634
VNG_0265G,427.048,542.289,641.105,932.896,17.6696,81.0253,44.3038,13.8929,518.488,885.808,444.086,711.197,19.4488,80.1867,106.147,90.7004,445.936,801.375,519.763,753.269,88.262,91.2862,46.4661,46.013
VNG_0266H,195.712,146.466,107.913,160.249,20.8947,301.13,224.529,32.8572,166.339,147.19,197.857,174.246,45.9973,354.819,96.5548,383.053,175.576,162.154,175.131,214.305,405.889,66.4294,312.776,108.823
VNG_0267H,78.6243,61.2548,58.9644,51.2967,22.2577,14.5806,0,35.0005,62.2293,42.7745,67.5905,54.6494,0,19.5499,10.2853,8.16082,71.0551,56.2946,65.925,65.0751,6.17666,8.84534,4.50242,57.9606
VNG_0268C,122.148,105.862,123.827,133.638,0,11.3796,24.8889,0,112.91,113.44,148.761,152.825,19.1204,30.5158,8.02729,31.8459,118.809,123.535,101.045,172.205,38.5651,13.8069,14.0558,45.2359
VNG_0270C,316.838,219.579,107.397,60.8654,32.2693,42.2781,100.175,67.6586,163.765,127.956,282.875,58.1208,130.235,100.777,69.5881,70.9896,329.066,229.376,220.555,79.7845,53.7298,102.592,56.5728,140.053
VNG_0271C,71.5024,38.9419,45.0563,17.8385,25.882,11.3032,24.7219,13.5666,37.0362,18.4639,71.507,22.0024,18.9921,7.57776,23.9203,6.32645,61.844,26.0529,40.9465,19.7923,14.3649,0,10.4711,44.9324
VNG_0272H,143.231,93.063,89.4612,36.1635,0,0,20.6823,0,108.603,65.2651,174.53,50.977,31.7774,8.45269,26.6821,21.1707,162.601,62.5699,121.932,48.3346,32.0469,45.893,23.3603,0
VNG_0274C,239.212,203.132,202.396,645.888,38.0767,49.8868,13.6388,29.9381,207.233,404.608,222.202,604.11,62.8663,50.1667,35.1907,83.7655,214.407,372.554,219.01,749.846,10.5666,0,61.6192,49.5773
VNG_0277G,54.9429,50.2936,100.954,132.809,64.9561,49.6435,77.5559,170.241,45.7867,108.439,48.4796,130.758,23.8323,61.8083,120.066,138.928,53.075,116.525,51.0763,161.315,120.172,150.582,61.3187,70.4794
VNG_0280H,26.65,47.663,86.2001,81.642,267.365,296.402,191.537,113.194,52.859,153.363,26.4743,96.5652,79.2313,255.914,95.0387,203.601,24.1781,159.766,45.1706,158.62,165.514,138.946,174.734,214.228
VNG_0281G,75.6008,61.664,57.6206,25.3354,301.481,471.793,491.946,329.225,55.164,56.3691,73.2713,28.8937,129.048,465.859,386.987,620.244,64.5546,95.8454,73.3736,42.5676,553.106,452.617,548.869,392.539
VNG_0282H,718.687,639.163,850.227,1337.35,0,1416.61,387.294,0,687.059,788.315,712.491,1138.69,0,791.422,999.294,792.882,707.631,1154.02,640.771,1354.36,1200.21,859.389,218.721,0
VNG_0283C,723.954,834.915,834.171,1802.01,32.9379,690.465,707.886,362.567,708.129,1145.85,741.385,1674.74,0,597.903,395.738,772.911,711.997,1330.38,781.534,1577.12,493.587,183.256,333.144,0
VNG_0284C,255.231,194.173,118.501,194.591,20.6522,40.5867,33.2885,16.2379,235.908,124.563,282.831,174.796,39.7806,31.7445,28.6303,37.8608,269.656,106.617,191.5,175.534,8.59669,12.311,35.51,26.8899
VNG_0285C,3595.36,5698.08,3023.54,1995.3,0,0,0,0,6749.37,4407.82,4525.96,1931.98,0,11.9287,37.6547,0,4596.87,3727.29,5187.19,1795.3,22.6128,0,16.4834,0
VNG_0286C,1948.84,2859.95,1977.07,1860.99,80.8485,148.295,202.715,101.708,3353.23,3344.81,2258.28,1711.15,88.9896,196.469,179.33,142.288,2224.63,3000.34,2661.36,2021.55,305.13,147.797,173.358,63.1607
VNG_0287H,1759.1,1698.39,793.294,1165.06,5630.71,84714.4,51363.1,39844.7,1177.48,1510.24,2030.77,1168.68,7127.35,53798.3,34519.4,67509.5,1651.53,1868.85,1206.42,1150.53,65523.5,40949.6,56039.5,9042.06
VNG_0289H,105.206,65.8954,112.631,352.115,16.6906,21.8674,23.9138,0,78.3958,130.918,92.0046,381.312,0,73.3004,46.2766,36.7178,101.988,95.5851,75.5706,356.977,55.5811,13.2659,20.2577,0
VNG_0291H,52.9666,44.1406,149.165,1657.55,13.2505,34.7208,75.9398,0,54.0319,344.794,59.328,1487.37,14.5848,34.9156,12.2462,19.4333,52.5321,192.061,48.5593,1811.47,73.5424,10.5317,53.608,0
VNG_0293H,488.259,716.29,1486.81,29196.6,0,261.596,143.038,0,571.695,5342.06,576.921,25242.8,0,321.522,92.2664,658.872,499.342,2948.03,534.906,26087.5,110.818,238.046,242.338,0
VNG_0294G,1399.1,760.782,110.468,148.125,0,62.35,17.0462,0,582.3,163.802,737.445,114.636,0,13.9333,0,104.693,1116.86,199.273,695.799,107.259,26.4128,56.7371,28.8801,0
VNG_0296H,141.912,89.528,74.051,65.6103,32.2693,70.4635,130.998,50.744,94.4071,89.9628,117.276,70.3446,35.5186,179.509,129.235,110.428,129.122,89.5162,94.4021,75.7563,101.49,76.9442,117.497,56.0211
VNG_0297H,106.802,93.864,66.1387,69.1215,49.9157,130.796,71.5177,58.87,99.97,100.07,105.298,66.6523,13.7355,54.804,46.1324,9.15085,109.496,109.786,97.1159,79.6285,96.9638,79.3474,65.6322,32.4961
VNG_0298H,27.8802,30.3863,44.6992,21.4716,19.0384,0,0,0,35.6214,49.9214,29.4689,41.3101,0,27.8704,0,0,30.2771,65.866,31.4486,45.6268,10.5666,0,15.4048,0
VNG_0300C,61.0098,48.9228,45.0247,37.5538,0,0,31.9328,0,56.8532,70.2238,58.3648,38.2675,0,8.70047,13.7321,10.8957,59.4529,80.8425,50.948,49.5881,0,23.6191,6.01126,0
VNG_0301C,476.476,243.194,129.773,78.4086,46.3041,60.666,49.7573,0,258.885,96.4619,339.743,99.5737,25.4833,13.557,0,16.9775,472.833,77.0434,257.65,66.7591,12.8497,18.4016,9.36668,120.579
VNG_0303G,2796.79,2432.52,1716.4,6199.76,36.386,10.5937,28.9627,19.0725,1627.6,3382.08,2975.18,5249.15,31.1499,138.491,18.6823,17.788,3443.43,3611.56,2463.73,5259.6,29.1702,16.0667,27.8059,52.64
VNG_0305G,19.375,12.2934,45.1316,11.4216,138.949,91.0231,59.7246,152.95,18.1765,11.4516,14.321,18.7836,229.411,48.818,38.5252,40.7568,19.7819,8.62742,20.1792,15.9581,131.102,88.3508,56.2149,289.467
VNG_0306C,53.0528,49.5065,163.752,61.9319,264.187,283.196,292.491,113.301,52.1344,76.7178,55.614,75.4196,264.353,421.903,288.556,317.011,67.981,51.3421,53.7512,55.2973,173.287,362.691,388.664,437.794
